0th epoch,    train_loss: 1.6411021947860718, val_loss: 2.292180299758911, train_acc: 0.284593837535014, val_acc: 0.3408900083963056, train_top5: 0.5764705882352941, val_top5: 0.727120067170445
151th epoch,    train_loss: 0.06764211505651474, val_loss: 0.5834852457046509, train_acc: 0.9840336134453781, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9722921914357683
152th epoch,    train_loss: 0.03455169126391411, val_loss: 0.6575156450271606, train_acc: 0.984873949579832, val_acc: 0.8421494542401343, train_top5: 1.0, val_top5: 0.9748110831234257
153th epoch,    train_loss: 0.039848171174526215, val_loss: 0.40349847078323364, train_acc: 0.9831932773109243, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9722921914357683
154th epoch,    train_loss: 0.05536480247974396, val_loss: 0.37005913257598877, train_acc: 0.9817927170868347, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9739714525608733
155th epoch,    train_loss: 0.010212655179202557, val_loss: 0.2890087962150574, train_acc: 0.9820728291316526, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9722921914357683
156th epoch,    train_loss: 0.06485231220722198, val_loss: 0.23304663598537445, train_acc: 0.9829131652661064, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9731318219983207
157th epoch,    train_loss: 0.007926791906356812, val_loss: 0.5576621294021606, train_acc: 0.9840336134453781, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9722921914357683
158th epoch,    train_loss: 0.021694373339414597, val_loss: 0.4491555094718933, train_acc: 0.9845938375350141, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9731318219983207
159th epoch,    train_loss: 0.026120532304048538, val_loss: 0.44169729948043823, train_acc: 0.984313725490196, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9739714525608733
160th epoch,    train_loss: 0.02778330259025097, val_loss: 0.49388375878334045, train_acc: 0.9834733893557422, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9731318219983207
161th epoch,    train_loss: 0.05255739390850067, val_loss: 0.44829612970352173, train_acc: 0.9823529411764705, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9731318219983207
162th epoch,    train_loss: 0.0040456741116940975, val_loss: 1.0497205257415771, train_acc: 0.9854341736694678, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9748110831234257
163th epoch,    train_loss: 0.015357175841927528, val_loss: 0.44893747568130493, train_acc: 0.9820728291316526, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9739714525608733
164th epoch,    train_loss: 0.02524222806096077, val_loss: 0.41133421659469604, train_acc: 0.9851540616246499, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9739714525608733
165th epoch,    train_loss: 0.027398398146033287, val_loss: 0.37677356600761414, train_acc: 0.9837535014005602, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9722921914357683
166th epoch,    train_loss: 0.022417457774281502, val_loss: 0.5156629085540771, train_acc: 0.9837535014005602, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9731318219983207
167th epoch,    train_loss: 0.03330866992473602, val_loss: 0.719946026802063, train_acc: 0.9851540616246499, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9731318219983207
168th epoch,    train_loss: 0.02901567704975605, val_loss: 0.8795134425163269, train_acc: 0.9812324929971988, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9739714525608733
169th epoch,    train_loss: 0.03842724859714508, val_loss: 0.46214157342910767, train_acc: 0.9862745098039216, val_acc: 0.8497061293031066, train_top5: 1.0, val_top5: 0.9739714525608733
170th epoch,    train_loss: 0.023451372981071472, val_loss: 0.9926726222038269, train_acc: 0.9854341736694678, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9748110831234257
171th epoch,    train_loss: 0.04648362472653389, val_loss: 0.5806856751441956, train_acc: 0.9820728291316526, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9731318219983207
172th epoch,    train_loss: 0.010475966148078442, val_loss: 0.7195180654525757, train_acc: 0.9826330532212885, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9731318219983207
173th epoch,    train_loss: 0.03488943725824356, val_loss: 0.8023167252540588, train_acc: 0.9829131652661064, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9739714525608733
174th epoch,    train_loss: 0.054957594722509384, val_loss: 0.22369465231895447, train_acc: 0.9840336134453781, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9756507136859782
175th epoch,    train_loss: 0.034690726548433304, val_loss: 0.5735355019569397, train_acc: 0.9834733893557422, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9748110831234257
176th epoch,    train_loss: 0.09514032304286957, val_loss: 0.6775102615356445, train_acc: 0.9854341736694678, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9731318219983207
177th epoch,    train_loss: 0.016907010227441788, val_loss: 0.45048612356185913, train_acc: 0.9851540616246499, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9748110831234257
178th epoch,    train_loss: 0.05679986625909805, val_loss: 0.737044632434845, train_acc: 0.9862745098039216, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9714525608732157
179th epoch,    train_loss: 0.0070740156807005405, val_loss: 0.4951022267341614, train_acc: 0.984313725490196, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9739714525608733
180th epoch,    train_loss: 0.015037745237350464, val_loss: 0.6150678992271423, train_acc: 0.9829131652661064, val_acc: 0.8480268681780017, train_top5: 1.0, val_top5: 0.9731318219983207
181th epoch,    train_loss: 0.045228417962789536, val_loss: 0.915639340877533, train_acc: 0.9871148459383754, val_acc: 0.8480268681780017, train_top5: 1.0, val_top5: 0.9739714525608733
182th epoch,    train_loss: 0.027216875925660133, val_loss: 0.15949302911758423, train_acc: 0.9823529411764705, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9731318219983207
183th epoch,    train_loss: 0.005746432580053806, val_loss: 0.330122172832489, train_acc: 0.9834733893557422, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9739714525608733
184th epoch,    train_loss: 0.018400438129901886, val_loss: 0.5452089905738831, train_acc: 0.984313725490196, val_acc: 0.8438287153652393, train_top5: 1.0, val_top5: 0.9739714525608733
185th epoch,    train_loss: 0.01985040493309498, val_loss: 0.13037550449371338, train_acc: 0.9815126050420168, val_acc: 0.8438287153652393, train_top5: 1.0, val_top5: 0.9731318219983207
186th epoch,    train_loss: 0.04548071324825287, val_loss: 0.3618168830871582, train_acc: 0.9840336134453781, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9731318219983207
187th epoch,    train_loss: 0.05088576674461365, val_loss: 0.5267164707183838, train_acc: 0.9845938375350141, val_acc: 0.8480268681780017, train_top5: 1.0, val_top5: 0.9731318219983207
188th epoch,    train_loss: 0.06499174982309341, val_loss: 0.622197151184082, train_acc: 0.9845938375350141, val_acc: 0.8463476070528967, train_top5: 1.0, val_top5: 0.9739714525608733
189th epoch,    train_loss: 0.04201924428343773, val_loss: 0.8971402049064636, train_acc: 0.9820728291316526, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9756507136859782
190th epoch,    train_loss: 0.04917211830615997, val_loss: 0.5423794984817505, train_acc: 0.9826330532212885, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9764903442485307
191th epoch,    train_loss: 0.022309917956590652, val_loss: 0.3900449573993683, train_acc: 0.9812324929971988, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9748110831234257
192th epoch,    train_loss: 0.03860747069120407, val_loss: 0.5839672684669495, train_acc: 0.984873949579832, val_acc: 0.8497061293031066, train_top5: 1.0, val_top5: 0.9748110831234257
193th epoch,    train_loss: 0.05814797803759575, val_loss: 0.3375716209411621, train_acc: 0.984313725490196, val_acc: 0.8438287153652393, train_top5: 1.0, val_top5: 0.9739714525608733
194th epoch,    train_loss: 0.01712493784725666, val_loss: 0.3926275372505188, train_acc: 0.9862745098039216, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9722921914357683
195th epoch,    train_loss: 0.025213848799467087, val_loss: 0.49298837780952454, train_acc: 0.9829131652661064, val_acc: 0.8421494542401343, train_top5: 1.0, val_top5: 0.9748110831234257
196th epoch,    train_loss: 0.019515620544552803, val_loss: 0.6517362594604492, train_acc: 0.9857142857142858, val_acc: 0.8455079764903443, train_top5: 1.0, val_top5: 0.9739714525608733
197th epoch,    train_loss: 0.03521163761615753, val_loss: 0.38768258690834045, train_acc: 0.9820728291316526, val_acc: 0.8429890848026869, train_top5: 1.0, val_top5: 0.9731318219983207
198th epoch,    train_loss: 0.04774535819888115, val_loss: 0.5203204154968262, train_acc: 0.984313725490196, val_acc: 0.8446683459277917, train_top5: 1.0, val_top5: 0.9722921914357683
199th epoch,    train_loss: 0.03345048055052757, val_loss: 1.1124330759048462, train_acc: 0.984873949579832, val_acc: 0.8471872376154492, train_top5: 1.0, val_top5: 0.9722921914357683
time.struct_time(tm_year=1970, tm_mon=1, tm_mday=1, tm_hour=1, tm_min=51, tm_sec=18, tm_wday=3, tm_yday=1, tm_isdst=0)
